category;tweet_id;text;date;retweet_count
water pollution;1.14E+18;"*@mitrajo There are many crisis apart from water. 
Air pollution 
Population
Forest 
Rivers
As such it is national crisis. Whole system awaits big disaster enemy is Not outside to attack.";6/25/2019 0:16;0
water pollution;1.14E+18;Primark and co dominate the UK fast fashion clothing market, but they also contribute huge amounts of water consumption, pollution and waste to our climate emergency. https://t.co/q2NiKficps;6/25/2019 0:13;0
water pollution;1.14E+18;"Art and perspective! Icy poles full of rubbish...
https://t.co/esEeTJBBjR https://t.co/VecmMfi7ar";6/25/2019 0:09;0
water pollution;1.14E+18;"Q - can you update us on tertiary treatment at the water pollution control plant? 

A - we are hoping to discuss this with the new Minister *@JeffYurekMPP soon!";6/25/2019 0:03;0
water pollution;1.14E+18;*@stukhan Thanks Stuart, I'm familiar with water recycling, I studied water pollution chemistry, I'm an environmental scientist.  I'm dismayed at the gross environmental degradation &amp  mismanagement.;6/25/2019 0:03;0
water pollution;1.14E+18;"Why do we call it ""rescuing?"" At Looptworks, we take in many materials, all of which would have been destroyed or thrown away. We step in to save them, which helps reduce pollution, save water, and protect the air we breath, something that the use of virgin materials can't do! https://t.co/08rnzRjMHM";6/25/2019 0:00;0
water pollution;1.14E+18;One of the great challenges of green energy &amp  clean water in Wisconsin is the fact that people are resistant to having solutions housed in their area. Even so, we continue to work on problem-solving strategies. https://t.co/sjYZhFmFi4;6/25/2019 0:00;0
water pollution;1.14E+18;"Central Pennsylvania has seen its fair share of heavy rain the past several months. One environmentalist said introducing all that water so quickly can pollute streams and rivers.
https://t.co/a0Ys47awGC https://t.co/Jz4RDhDk9K";6/25/2019 0:00;2
water pollution;1.14E+18;Mike and Mother Pence can't pray this level of pollution away. Oil seeping into the soil and water of Indiana. They should pay for this clean up not the taxpayer, nor should they hide their complicity. the Pence's are responsible for this! https://t.co/CZVGKL7Ryz;6/24/2019 23:51;2
water pollution;1.14E+18;Vitamin C protects against water pollution https://t.co/HLfHsbGHX0 #news #healthnews #cbd https://t.co/w4tzmYqldm;6/24/2019 23:43;0
water pollution;1.14E+18;https://t.co/wmb829qRtX Vitamin C protects against water pollution https://t.co/cgPWfMbnYu https://t.co/ssXydPZjjq;6/24/2019 23:43;1
water pollution;1.14E+18;"Vitamin C protects against water pollution - IT ALSO KILL CANCER, WHICH IS WHY THE FDA DOES NOT ALLOW VITAMIN C IV DRIPS - IT'S NOT GOOD FOR BUSINESS . . .
https://t.co/TIWtUxzvBG via *@unhealthytruth";6/24/2019 23:41;1
water pollution;1.14E+18;"*@nytimes As an aside, it is intellectually dishonest to even RAISE THE ISSUE of potable water safety without ACTUAL REGULATION of Fracking pollution percolating into shared aquifers and even the Food Chain upon which we depend. 

It is not even playing Russian Roulette  it's suicide.";6/24/2019 23:38;0
water pollution;1.14E+18;In the ‘60s, I breathed suffocating exhaust fumes on city streets. I ignored a pollution-based water-skiing ban and got an infection that crippled me for two weeks. I personally remember these things, and studies show that Republican “environmentalists” are taking us back.;6/24/2019 23:25;0
water pollution;1.14E+18;as IN LAST 10MINS OR MORE AS NO IDEA ABOUT WHAT MAINLY *@IvankaTrump G SHARED!!and then i read this too or i mean around birth day of china's hon president jinping sir,i had shared that due to water pollution some ''DIABITIES KINDS DISEASE too can happen,when spelling of diabities;6/24/2019 23:24;0
water pollution;1.14E+18;The *@NSW_EPA polluter-pays load-based licencing scheme is not applied to the coal mining industry, even though that industry is far and away the largest commercial source of particulate pollution, and a big contributor to other air and water pollutants;6/24/2019 23:21;2
water pollution;1.14E+18;Australia Found A Simple And Helpful Way To Save Water From Plastic Pollution https://t.co/6Z7ok15tNB;6/24/2019 22:51;0
water pollution;1.14E+18;Water pollution is real and gross🤢 it leads to the use of stronger/more chemicals to clean the water which reduce the contamination but also causes their own health issues which can be more severe than drinking water someone just peed in🤷🏾‍♂️ your move tbh;6/24/2019 22:51;1
water pollution;1.14E+18;*@CSUtilities *@jillgaebler The water here is the BEST in the world.  It also helps washing down the coal pollution that we all have to breathe;6/24/2019 22:51;0
water pollution;1.14E+18;Good initiative to ged rid of plastic trash..polluting our cities,town and water channels badly....hopefully,reduced usage of plastic bags will be helpful to reduce plastic pollution around us...specifically from our rivers,streams,lakes and oceans catering too many needs https://t.co/65pdCMHFwy;6/24/2019 22:50;0
water pollution;1.14E+18;https://t.co/bOOCSfsOUi We have a helpful fact sheet on nitrates: https://t.co/0FlDsjZ72G https://t.co/nBVw0kTZMz;6/24/2019 22:50;1
water pollution;1.14E+18;“I can no longer extend myself, I’m a water sign ♏️, too much pollution, I must defend myself” Produced by dropkix9 *@ ATL https://t.co/z4QrvpkAnX;6/24/2019 22:39;0
water pollution;1.14E+18;*@cazabloudil *@GovEvers I think we should do what’s fair. But honestly, if you want Republicans to increase water and air pollution, bankrupt farmers, and give BILLIONS of your tax dollars to foreign billionaires all so that gay people you don’t know can’t get married, no wonder you’re miserable. Enjoy!;6/24/2019 22:32;0
water pollution;1.14E+18;*@kcinor *@PalmerReport Tax relief for the rich, world wide embarrassment, immigration border crisis created and unable to fix, inability to negotiate with North Korea or Iran, roll backs at the EPA affecting water and air pollution, numerous missteps with bad cabinet picks. What did he promise you?;6/24/2019 22:20;0
water pollution;1.14E+18;"It’s true that there are some egregious exceptions (like Flint) and that most pollution in the US tends to fall on disadvantaged communities, and that is bad. 

It’s also true that US water/air pollution is much lower than it used to be. That’s good!";6/24/2019 22:09;0
water pollution;1.14E+18;*@foe_us *@kroger *@POTUS I think I got Toxic Rock Syndrome! https://t.co/EXaBoVhoBd #POTUS #plasticfree #Earth #pollution #planet #environment #climate #water #cleanenergy #oceans #BREAKING #maga #qanon #DrainTheSwamp #rocknroll #EPA #Fukushima #ALLCAPS #Art #film #music #plasticpollution #altfolk;6/24/2019 22:08;0
water pollution;1.14E+18;Distortion /lies once again *@RepAdamSchiff! *@VP stated cleaner air &amp  water than anywhere else in the WORLD, he did NOT site pollution stats within our country! Where are your stats from? How do we know they r tru? If from San Fran or LA you may be right! #MAGA https://t.co/Z7Gx2kiBih;6/24/2019 21:50;0
water pollution;1.14E+18;As an expert in water treatment and water pollution, FUCKING NO ARSENIC IS SAFE https://t.co/AgA6BYHaqo;6/24/2019 21:50;0
water pollution;1.14E+18;"*@ProfStrachan *@voxdotcom I would imagine it depends on what one considers #food  

The thought of a future without #AnimalAgriculture is WONDERFUL!
More land for crops, more grains for ppl, eliminating world hunger, restoring oceans, less pollution, more clean water + + +
#ActOnClimateGoVegan https://t.co/yQ34Ito2Tn";6/24/2019 21:49;2
water pollution;1.14E+18;“In terms of environmental degradation, the textile industry creates 1.2bn tonnes of CO2 a year, more than international aviation and shipping combined, consumes lake-sized volumes of water, and creates chemical and plastic pollution;6/24/2019 21:49;1
water pollution;1.14E+18;#Watch #MikePence pack 2 big #lies about the #environment into a single 20-second #clip https://t.co/Og7tB6dWDo #News #Trump #TrumpLies #ScienceDenial #Pence #JakeTapper #ClearAir #Water #CarbonEmissions #Pollution #Climate #ClimateChange #GlobalClimateChange #Environment;6/24/2019 21:46;0
water pollution;1.14E+18;"Taiwanese art students are drawing attention to water contamination and inspiring people to generate less waste through their art — plastic-filled ice pops. 

This story is part of *@NatGeo's  Planet or Plastic? Initiative. 

Learn more and take action: https://t.co/EYITSnhLJb";6/24/2019 21:45;1
water pollution;1.14E+18;Vitamin C protects against water pollution https://t.co/DntWIvKAxI https://t.co/K2CFTTWAdr;6/24/2019 21:43;0
water pollution;1.14E+18;"A majority of swimming sites in Sydney &amp  southern Central Coast are likely to be affected stormwater pollution this morning. 
BOM reports dangerous surf conditions for the Hunter, Central Coast, Sydney &amp  Illawarra coasts.
For more details check https://t.co/FBT6n4Qb2g https://t.co/CQ5ds5NBuk";6/24/2019 21:33;0
water pollution;1.14E+18;New research shows nitrate pollution in Iowa's drinking water may be responsible for up to 300 cases of cancer annually. https://t.co/Xwe3YIqy64;6/24/2019 21:33;0
water pollution;1.14E+18;Need some help! What are good Driving Questions you've seen used or used yourself in authentic projects around social and environmental justice? #PBLChat #newtechnetwork  Sample topics - racism, wealth distribution, water rights/pollution, immigration. https://t.co/qRaYDyvKFQ;6/24/2019 21:30;0
water pollution;1.14E+18;The 28-page guide by *@thisisUIC features information designed to help residents determine if air, water or soil contamination is affecting their health, *@arupp reports. https://t.co/0Hv6TMA98B;6/24/2019 21:20;4
water pollution;1.14E+18;"I know, I know storm water pollution. How totally unsexy. 
IT MATTERS! Listen to commitee online. #ItUsYourGovernment #ItIsYourWater https://t.co/NwkgHsuzdR";6/24/2019 21:15;0
water pollution;1.14E+18;*@wbz Nice try WBZ reporting. You're SHARTING in the water for summer ratings just like the FECAL pollution from those seals. Take a Stand ... with the FISHERMAN or CULL and get off the POT.  *@ronbeatyjr *@CharlieBakerMA #mapoli;6/24/2019 21:14;0
water pollution;1.14E+18;3:12PM In #CriminalCodeEvaluation: Storm Water Pollution Prevention Plan Violations. https://t.co/h9kI9zEKPs;6/24/2019 21:12;0
water pollution;1.14E+18;*@AlexNowrasteh How is that endless immigration fueled population growth working in Florida. No problem I’m sure.  In the real world, it is resulting in huge areas of wild lands being paved over, unaffordable housing, sprawl, crowding, more pollution, water issues, etc. How many people is enough;6/24/2019 21:12;0
water pollution;1.14E+18;Cities aim to reduce #water pollution and educate residents about the harms of using them as trash receptacles *@usnews *@MelanieDGKaplan *@RaleighGov https://t.co/jYpiehr4jx;6/24/2019 21:01;1
water pollution;1.14E+18;Buy reusable bottles instead of throw-away plastic bottles. For more way on how to #DitchPlastic, visit here: https://t.co/94h0he67wb https://t.co/8QbZvgb9wj;6/24/2019 21:00;0
water pollution;1.14E+18;"Very interesting photography read!

""In fact, Sweden’s Stockholm Water Authority noted that silver pollution had halved in the city’s sewers over a five-year period, citing the increase in digital photography as a major factor.""
#filmphotography

https://t.co/ZBkBTs4Qcf";6/24/2019 20:59;0
water pollution;1.14E+18;*@geegeeking49 *@mamaparada *@RyanHillMI *@VP *@realDonaldTrump Can you show the regulation that allows clean coal roll backs of water pollution?;6/24/2019 20:53;0
water pollution;1.14E+18;"CLF and our partners are working to protect the Charles River from stormwater pollution and toxic blue-green algae. Learn more in this blog from *@cpealesloan:
https://t.co/rSWyYe4jsN https://t.co/k8I2wcdVtU";6/24/2019 20:50;4
water pollution;1.14E+18;Calculated 12,500+ cancer cases potentially caused by nitrate water pollution https://t.co/S2widuiWPx https://t.co/7MhgbTbZtA;6/24/2019 20:40;0
water pollution;1.14E+18;"*@JamesrossrJames *@Allen11Cynthia *@TimesFreePress Almost sounds psychological. He's treating the planet like he treats his body. Every nasty thing he does which is almost everything, He's doing to himself. ""Shit hole"", dirty water, pollution, coal. Jmo";6/24/2019 20:40;1
water pollution;1.14E+18;"""We still think of air as free. But clean air is not free, and neither is clean water,"" ""The price tag on pollution control is high. Through our years of past carelessness we incurred a debt to nature, and now that debt is being called.""

President Richard Nixon";6/24/2019 20:38;12
